AThomas3,APeriklis1,AThomas1,APeriklis3,CGari2,CGari3,APeter1,ARIchard3,AHarry1,AHarry3,RMarcus3,RSarah3,RMarcus1,APeter3,RSid3,RNicholas3,RSid1,RKM3,RKM1,AJeremy1,AAdam3,AJeremy3,AJeremy2,ABenS3,CJayden3,ABenS1,CJayden1,RSteven3,RRobert3,RJohn3,CGari1,CGeorge1,RJakub1,CJonny2,CDaisy2,CKrish1,CJonny1,CDaisy3,RBen2,RBen3,AAdam1,CTristan3,CRoy1,CTristan1,CRoy3,AMichael1,RRobert2,RNicholas1,RJakub3,CJames1,CJoshua3,CKrish3,AAlex1,AMichael3,AAlex3,RJohn1,ADavid1,ADavid3,ARachel1,RJakub2,ARachel3,CPrakash1,CPrakash3,RSteven1,CGeorge3,ARichard2,RSkyler1,CNathan3,CNathan1,CTristan2,CJoshua1,RSarah2,RAshley2,RSkyler3,AThomas2,CJames3,RAshley3
97.3701,85.3519,100.731,84.1978,78.3027,80.1392,99.3248,92.1187,74.6091,86.0086,91.1663,83.055,80.567,89.8858,97.8446,61.1693,95.1716,91.9376,93.0308,88.6936,85.5004,104.635,86.8019,90.3478,82.1849,86.2181,79.2518,81.5107,,81.8125,75.5868,93.0321,73.718,90.2927,104.807,85.2095,80.3687,84.4041,74.7447,76.3453,74.4897,78.3026,75.463,72.8005,94.9804,88.9207,95.0774,89.058,81.9759,82.423,91.5677,92.9546,74.9535,94.1025,58.3733,74.4126,82.0653,78.8345,103.01,86.6503,101.64,99.0816,90.8326,90.8165,,79.2991,87.6083,,104.337,63.2626,87.1361,86.8546,69.9807,91.6181,94.9362,98.7915,73.1385
98.3346,91.1706,99.5131,82.0781,78.9034,81.4489,102.881,93.0503,75.6891,88.5408,95.412,81.9249,95.8524,91.7583,97.3089,61.2333,97.5925,92.1351,80.4255,89.1103,84.5326,101.521,87.8339,88.7121,93.7409,85.9858,81.532,86.329,,90.3513,77.3195,93.4402,72.4267,88.3912,104.559,87.7716,80.919,84.455,75.4525,82.0268,71.6973,79.7694,75.5548,73.6293,94.3371,83.6263,92.971,89.1026,82.3781,81.3854,89.0148,87.7368,77.5128,96.157,81.1354,75.9808,91.1884,80.6937,89.8641,78.5333,97.703,96.8375,91.1094,90.8677,,93.5628,85.5115,,95.0955,69.0837,88.8054,87.1675,63.0044,91.9253,95.015,98.2721,82.0521
95.715,90.7615,99.5426,83.7397,82.7426,81.7131,102.59,91.4758,77.0768,63.7883,,85.8257,,88.227,95.2621,77.5372,95.7838,91.4082,77.2916,97.0618,85.9029,104.834,89.3101,86.665,94.0842,86.0268,83.4537,83.3546,,83.9755,81.9525,93.008,74.2813,87.9567,103.138,,80.5183,84.0903,76.4686,73.8511,75.4412,79.3878,77.175,73.0084,90.8181,89.8727,91.6294,88.4694,81.7795,82.3016,80.6264,87.5463,76.4492,96.0571,80.5194,71.3795,92.7836,82.245,93.8291,80.0285,95.2263,96.1917,90.7051,86.9395,,95.7937,85.123,,73.6907,68.6678,84.5201,83.4347,66.7209,91.7813,95.0178,99.1036,84.4663
97.5162,91.6869,101.494,85.5686,82.403,83.5823,100.581,91.4625,75.2034,79.009,,86.3569,,90.0799,97.8837,53.5676,95.3286,94.5498,83.4142,85.1404,81.8242,106.709,92.655,89.649,91.1051,85.4872,82.8849,83.5708,,85.43,80.5654,,70.9279,89.3076,101.12,,77.3607,85.8867,82.2703,76.307,73.3731,85.8493,76.7705,61.4174,91.1529,84.1606,93.0361,89.0327,77.6316,80.6926,101.647,91.5012,76.0238,97.5846,80.3912,72.9155,91.0555,82.1775,94.5461,82.5562,98.1269,95.3053,93.265,86.88,,98.4355,89.5971,,70.7153,73.1841,84.1382,83.67,73.6395,90.667,98.5315,92.2135,95.1325
100.006,90.2422,99.6804,82.0806,81.3354,84.8952,103.007,88.0569,75.6338,82.3075,,84.0263,,90.1413,96.3519,101.159,94.1996,92.4876,88.3997,96.427,83.6936,101.726,92.3266,91.4377,92.9345,84.7727,82.2881,82.7022,,83.8982,78.9296,,71.3251,90.2959,99.1879,,79.2588,85.1439,78.9262,78.8282,73.6676,87.9646,75.2384,67.0554,90.512,94.3024,94.3681,89.6681,80.3163,86.3163,100.749,92.5909,76.6954,96.7527,80.0455,75.9465,91.1125,79.0049,91.2121,78.9928,97.8674,97.5801,88.187,85.2622,,90.7912,88.2774,,68.732,74.7085,82.8906,85.2563,70.345,93.2344,93.276,98.0687,77.9137
100.084,92.8473,99.2805,79.5459,76.6194,85.6415,65.5785,88.5328,75.6674,78.6114,,85.1928,,88.5687,96.6052,95.8799,96.8016,92.8768,77.9032,94.3056,85.3995,106.44,87.7305,87.5571,88.3529,85.9656,78.4217,83.6926,,81.4651,77.7964,,67.5117,90.2445,106.569,,78.3559,85.4874,76.9982,78.2305,74.4551,84.7431,74.1717,71.5717,93.736,89.6718,93.4813,88.9459,77.6681,85.0432,98.1604,93.5846,76.4986,92.8039,84.3363,75.0286,94.781,80.6129,91.075,92.6069,92.6658,81.5726,97.5248,86.7287,,92.9349,88.2188,,99.4075,72.0158,81.7701,84.0524,70.8192,91.4604,91.7789,96.38,88.7149
100.656,93.095,95.5037,80.468,80.9302,86.7868,73.443,92.4822,71.9894,83.6812,,83.4461,,73.4538,97.7944,92.8433,97.5763,95.1065,82.5005,86.8725,88.6799,107.779,93.5198,88.8098,85.9495,85.6049,83.2138,83.8413,,80.3774,79.1578,,69.5999,89.3163,101.451,,80.9731,83.9046,73.5036,78.8732,71.935,82.827,78.2454,71.9974,93.7807,88.6719,88.8256,89.0972,82.7241,79.9583,92.6152,91.7225,76.7318,94.6221,84.5316,74.663,90.3077,81.5915,83.0221,75.9532,101.789,,93.7837,89.6137,,89.6154,86.0077,,96.2375,72.6705,77.6974,82.9473,-11.2546,92.5195,91.6154,101.853,86.5172
100.911,90.1812,97.2755,79.2167,79.5754,84.5696,76.0907,89.917,83.2806,82.0676,,83.3983,,68.8507,98.1791,85.6712,96.6583,91.9576,79.6023,91.8623,85.0826,108.575,88.8022,85.7555,84.1631,86.043,82.2684,84.307,,83.9109,82.0258,,71.4283,88.0349,103.288,,78.7908,84.4763,74.6632,78.311,72.8365,87.0652,78.0633,65.4401,88.2723,90.9305,94.7203,89.6764,80.3397,83.1366,87.6251,95.1217,75.4314,92.6073,52.6166,74.2682,90.5671,76.2621,99.8433,77.0737,100.853,,96.1034,88.2889,,97.8298,85.5174,,94.786,75.3775,94.7832,85.1406,75.0876,93.1614,94.6649,108.974,73.8747
100.097,90.3866,100.417,81.2209,81.6463,83.3722,100.02,95.6495,81.6103,87.0036,,83.8224,,58.5457,97.141,83.7316,94.7373,92.278,79.315,90.518,85.3874,110.568,92.5461,86.6889,85.7452,87.1913,80.6962,84.3764,,78.9266,77.7664,,70.2938,83.0052,99.51,,80.9065,83.9921,78.7686,82.7093,73.5681,84.1836,74.885,65.9437,91.5451,85.3971,93.4509,89.7231,83.4461,82.4246,88.0099,90.7035,75.4865,91.9956,94.3414,73.6321,92.2982,82.6503,98.3195,75.3695,98.2324,,83.3274,55.4796,,92.5343,88.7847,,77.3026,69.3766,91.7803,85.8414,70.5812,90.0814,94.9264,104.295,79.2409
99.5713,93.4771,97.5855,79.9571,82.6027,84.1837,95.2159,93.8078,80.3578,84.5311,,85.6643,,75.9316,99.0896,83.2611,96.7228,93.3278,81.3585,87.3318,85.4374,106.35,81.6625,87.1839,85.9447,85.4663,79.2739,84.4082,,85.479,77.7298,,71.8087,87.7373,103.735,,79.4197,84.8132,73.3762,79.872,72.5408,83.9796,79.3291,70.825,94.6927,91.1951,90.842,89.0851,80.8772,80.6413,108.082,100.33,74.5199,95.634,79.7132,75.5927,94.6235,80.2271,91.4074,82.1107,91.7646,,94.2747,90.6104,,91.2047,87.0997,,100.388,71.1229,89.0527,96.6488,73.6812,91.5043,96.5393,94.9405,85.1023
100.323,86.2545,101.92,82.2684,79.6436,80.6961,96.8455,91.9244,79.1429,83.6827,,82.1286,,74.5579,97.9171,81.538,97.7355,90.8574,80.6779,93.5435,82.6418,107.157,81.7507,85.328,89.8406,85.938,82.6179,83.3203,,81.2084,79.534,,73.0778,88.2754,99.6968,,76.9518,85.9762,76.2272,72.7974,73.2682,82.0693,76.1117,69.66,87.8619,88.4354,92.9944,88.31,79.8855,80.6998,94.143,86.3558,75.8286,98.0308,83.5842,74.8074,97.2371,77.8144,92.5887,83.6603,96.7087,,84.611,90.8347,,87.0879,84.4555,,98.2861,73.8094,85.0942,97.0694,64.4859,92.5744,96.5839,98.987,84.9535
98.7303,88.5831,101.436,78.4335,81.2357,82.227,96.6772,90.1281,82.4028,82.7739,,83.0774,,70.3144,96.6222,82.7275,97.2399,91.9008,83.4021,89.2917,83.5899,109.866,82.6302,86.4586,80.2348,86.4392,82.4502,84.1881,,91.5926,79.2072,,71.2035,89.1408,104.06,,80.3777,87.0946,77.3107,74.05,73.9059,85.4169,77.0165,68.7551,88.0616,81.0456,92.9771,88.9445,82.5533,77.1983,97.453,101.621,75.0683,94.1669,81.1376,75.1321,91.393,80.1375,91.5533,78.907,97.3178,,95.4342,92.1057,,85.1097,91.2661,,98.5625,74.7462,85.5982,93.5688,68.0543,92.5246,106.534,94.5984,77.5637
97.9587,96.4201,97.9549,79.0455,83.5959,81.0236,72.6004,89.5554,87.1947,82.9016,,86.144,,78.758,97.7444,80.8274,97.6075,93.3442,81.756,87.916,83.7036,107.121,91.7053,89.193,83.9137,84.9763,83.1223,79.8973,,84.9783,79.4321,,69.1975,87.5418,98.4808,,82.4402,85.7389,74.6168,72.9038,70.4588,80.7705,72.1053,74.5259,92.6819,89.1035,93.2372,87.7839,79.803,80.9005,90.0169,,76.3532,94.142,81.685,78.6451,89.9548,80.5974,89.2638,78.1237,94.6496,,98.1642,91.9935,,89.2652,85.8965,,102.663,75.6687,86.3665,90.841,74.5578,89.5359,108.332,99.9244,89.9881
94.817,91.0653,97.74,82.094,84.9914,85.2392,63.2334,90.9245,81.3585,82.7981,,82.2311,,83.593,100.09,87.0355,97.2564,92.9839,81.8541,93.2817,84.2835,105.711,93.2487,85.6362,89.0394,84.7676,83.8825,84.5198,,87.9294,79.4625,,68.1555,85.9147,97.5672,,79.5932,83.9024,69.2731,71.9885,73.6837,82.8113,77.5014,73.6643,89.519,97.3988,92.3167,87.1244,80.1067,81.2786,90.4107,,75.7578,94.3323,82.6966,75.8069,87.6548,79.5546,89.0944,79.1061,97.4905,,97.1104,87.3834,,87.7471,86.3543,,105.194,71.3499,90.6453,87.7918,67.5426,93.2,107.939,92.5047,85.9018
96.4962,82.8066,97.5486,84.6347,80.5222,81.5171,70.7215,94.492,73.6893,81.87,,87.0904,,79.0939,98.8169,82.8302,95.4818,92.2558,79.935,87.648,83.914,110.401,95.1703,84.4991,86.6969,87.8571,83.3084,85.1254,,83.2025,77.8298,,69.8154,87.1233,98.5891,,81.849,84.1195,73.3671,74.3644,71.2092,77.9363,77.1909,73.4487,88.5706,92.8109,97.17,86.4553,81.9015,85.962,92.0337,,76.4198,97.2193,82.5958,75.3169,88.3029,80.7696,97.9178,80.4342,98.4862,,82.1998,87.8267,,95.4128,86.8915,,,71.1344,89.1046,87.513,65.31,92.2018,106.924,97.3319,85.7315
98.1041,89.3059,99.8926,80.0631,81.8337,84.222,75.1718,93.5532,76.3728,81.8175,,85.1226,,81.8935,98.3849,81.0273,95.4775,91.5144,80.0453,85.8055,84.771,102.823,92.7612,85.1065,87.3786,85.6046,83.7013,84.3323,,82.5101,77.0768,,66.3921,89.7693,98.7263,,78.4015,84.0902,75.2548,73.7672,75.0094,77.651,78.133,68.2457,93.1086,95.8054,97.731,86.7573,82.131,80.8844,89.2503,,68.4176,93.725,82.271,73.8692,88.1365,85.5704,101.409,78.0917,99.8174,,99.1055,88.4501,,96.3998,84.8972,,,69.5502,84.5389,86.5045,64.5866,93.8739,103.056,100.4,85.7327
97.9365,92.6678,100.451,77.1082,82.2039,80.8668,70.4947,92.7825,76.9943,82.8688,,83.7837,,83.2202,97.0887,81.0241,94.9377,91.7906,81.5161,94.3448,85.7348,108.95,88.835,87.5087,83.5915,85.4391,83.5583,85.8965,,82.1743,79.8236,,70.0977,89.1836,100.542,,85.6749,83.7332,75.2045,74.3621,73.7026,82.031,76.7728,65.9489,94.4714,90.9663,93.7817,88.8031,80.5639,80.9568,90.0481,,70.6947,93.2668,81.7615,80.2673,89.9939,84.0004,98.6951,78.8667,90.4776,,99.4756,90.012,,92.9477,83.9078,,,71.8476,86.9626,86.0243,65.6321,93.3638,94.464,94.7097,85.867
100.421,84.5094,99.654,81.3025,80.7895,84.6036,96.1459,90.9958,76.9862,86.7845,,84.7457,,84.537,98.1353,82.3699,95.7899,92.9467,79.9133,92.9029,83.8764,107.226,89.6871,87.1846,91.7605,85.3169,82.2629,87.5489,,85.1089,77.2713,,67.0386,91.4121,100.341,,88.8515,82.9671,77.4211,72.3599,75.2701,81.2615,76.9505,75.1987,92.9667,88.9433,92.1533,86.4877,80.6805,80.1312,78.236,,78.7534,100.674,81.1625,76.3917,90.1122,78.6037,99.5696,77.9264,89.875,,91.6248,89.8533,,89.8579,85.5089,,,66.4364,86.4926,89.5647,68.4341,92.9754,97.5864,101.584,85.8558
95.4781,86.3298,48.1322,79.2142,83.1714,81.1352,96.5952,92.2626,78.0844,59.2734,,84.0936,,84.0357,97.8447,88.2028,97.1586,93.9995,77.1503,96.0378,85.5785,106.514,91.3743,87.5078,,84.3946,82.0811,82.9615,,82.9759,81.5999,,68.2131,91.2581,103.978,,79.7433,84.1602,77.5912,81.6109,74.6118,83.6898,79.0023,68.1103,93.7088,99.2634,91.6985,87.8904,79.6344,82.678,91.9484,,77.1533,,81.6793,77.5675,90.9375,84.2138,99.7886,74.4319,91.5773,,96.2104,88.1185,,93.5526,78.4532,,,76.8796,84.4234,85.0924,72.2342,92.3826,99.7062,93.1716,77.5662
97.507,80.6958,106.15,83.1011,87.471,84.3566,97.5517,93.2069,76.8383,87.2797,,84.4062,,80.8275,98.1457,89.1215,97.2647,92.6521,79.468,94.3722,83.8163,106.966,96.5517,84.3781,,85.2259,82.6377,85.6177,,80.1027,78.5845,,67.8861,88.5816,101.527,,80.8604,89.0944,,76.8054,72.1354,84.3886,77.1476,72.2792,94.2626,94.0675,92.7228,88.314,81.4162,80.8578,89.9209,,77.397,,83.1916,83.207,88.6104,83.1104,99.748,80.2541,98.3136,,91.0838,89.5632,,91.9218,82.6983,,,76.742,83.4511,89.2365,72.2809,91.0572,95.1471,98.7177,75.2604
97.7406,86.9018,111.576,83.1286,80.1579,81.5472,97.254,91.6099,77.8435,56.4899,,85.1801,,83.4048,97.7321,84.6966,98.6634,93.5771,82.3576,90.5582,81.9659,106.602,90.5526,86.223,,85.044,85.4905,83.915,,79.5398,77.5447,,68.754,85.2213,100.65,,84.0648,86.7778,,77.7431,74.6009,82.4305,76.899,68.5463,90.6169,85.0772,93.8392,88.8743,81.9581,79.1867,92.6546,,79.2651,,81.8865,82.1249,89.1431,80.011,96.1009,79.8603,97.6076,,91.8008,88.9191,,92.8402,90.1552,,,75.6152,96.81,90.8594,74.3676,90.4299,102.808,93.8278,78.7304
95.2294,83.6599,109.669,87.5845,79.5776,83.6179,96.0211,92.9851,77.2738,68.9678,,85.4771,,81.0171,98.9166,82.738,96.5573,90.5166,67.6373,95.677,86.6311,109.805,88.3902,89.3097,,85.1001,81.1303,84.3171,,88.9924,79.8354,,68.5602,86.0026,99.6947,,81.6269,84.7065,,72.6189,74.2451,81.4973,77.7657,66.5125,94.3612,71.2736,89.5666,87.5421,81.1299,76.0384,94.4706,,75.2464,,80.6379,76.695,91.0922,78.7843,98.6255,81.7471,94.5451,,84.0404,90.0074,,86.7901,94.6791,,,72.1661,95.3581,89.1518,71.3957,92.9411,98.9893,99.9407,69.1286
94.3905,87.5903,99.6786,77.6204,82.5214,85.9113,94.9486,90.2252,76.2417,83.4916,,81.2043,,88.6551,98.1792,80.7755,96.2267,92.5309,67.6373,94.9716,85.6828,105.781,93.567,86.2729,,85.2493,82.6092,85.1014,,85.0129,77.7842,,67.674,86.1731,98.22,,79.4869,84.2597,,78.0317,74.1647,81.707,78.7892,67.6691,96.9959,93.5315,91.9145,89.4389,80.0183,85.7184,95.8594,,76.7598,,80.7356,79.5122,89.3587,78.5331,96.4117,84.0672,99.2963,,98.2668,89.4241,,93.7691,,,,72.6226,88.7043,86.4852,66.7212,90.4554,96.6921,103.833,76.1044
94.6311,80.6819,98.7539,80.032,85.104,84.4045,95.3537,90.3433,76.7894,37.2373,,88.0152,,85.3867,97.9727,84.3645,97.8262,92.8081,67.6373,91.9032,80.8106,108.666,95.2388,86.7368,,84.3445,84.0349,83.6216,,86.6797,76.5845,,72.6105,87.0405,99.3806,,83.3593,83.8549,,77.9841,74.8439,77.6348,77.0992,74.1493,92.7495,89.8106,91.3237,86.6337,81.7611,83.7738,80.7068,,79.3965,,80.1971,67.6136,89.4817,82.3852,98.9964,81.0273,101.712,,94.054,88.881,,91.6108,,,,71.1897,75.35,88.192,,90.5773,94.5057,101.178,76.5271
95.5889,88.9261,97.5366,77.1682,80.1751,82.2677,97.3704,,77.5246,82.5426,,83.5614,,86.4155,99.4403,84.3852,97.7154,91.3692,67.6373,96.9223,82.4146,106.32,97.2508,85.039,,85.9832,88.5748,83.4473,,82.5716,78.8546,,67.8074,91.1717,98.8752,,80.5955,84.8901,,73.3781,72.8847,82.0606,78.1173,68.5832,92.9681,90.729,95.3745,87.3366,79.6327,80.9012,102.738,,80.1628,,78.7746,76.3238,100.794,81.2476,91.051,75.5454,98.0175,,98.1128,88.5941,,92.5442,,,,75.1324,93.2198,85.5172,,91.7158,98.5116,97.2239,71.6287
95.9561,86.9589,97.2245,78.1409,83.0459,81.3464,101.42,,77.8268,80.4587,,89.6298,,86.1053,,82.7864,101.377,93.782,67.6373,94.8524,82.9691,104.97,93.4109,85.9327,,,85.836,83.1776,,80.4792,76.7487,,71.0089,92.3006,102.225,,81.311,84.7614,,75.6622,74.6239,84.7658,75.3878,68.8729,97.555,88.494,95.1378,88.0325,79.3625,77.9538,93.2308,,78.3333,,78.5743,78.9519,89.4148,81.855,93.8462,80.3532,95.396,,96.0349,88.8593,,90.9539,,,,70.7695,75.6405,92.2266,,90.9177,89.2948,97.3266,89.1914
96.4866,87.6211,98.6942,79.9394,81.8348,84.1537,90.5962,,67.7338,82.4969,,88.403,,84.3197,,86.403,95.1809,94.2245,258.548,98.3687,82.9651,108.103,97.8162,85.2077,,,84.3203,83.5806,,83.1328,78.1654,,69.4669,87.534,99.9313,,84.8741,84.2897,,73.8447,72.3194,86.4094,74.8008,66.5498,92.3354,84.5429,93.4565,89.1877,80.6417,75.7175,86.619,,76.7139,,79.643,76.8991,92.1246,81.0897,101.69,77.1234,100.965,,92.5887,90.2257,,91.5259,,,,70.5596,77.7672,93.3284,,92.3814,75.6667,103.449,57.0479
95.5225,85.5576,95.0991,79.1497,81.8354,83.0428,98.6448,,77.4571,82.8865,,91.3141,,88.8689,,80.2185,98.7396,92.8186,258.548,88.8107,81.9731,109.971,96.5074,86.7084,,,85.2932,82.4921,,86.6298,79.9057,,69.3249,86.8649,100.281,,81.4597,84.2888,,70.276,72.6315,84.0618,81.1438,67.8815,93.4562,93.4749,90.3167,88.8019,79.5237,84.5567,94.5437,,78.7704,,81.2385,75.3705,99.2008,81.0679,,76.143,101.373,,97.9947,89.3955,,93.2355,,,,75.1147,78.3996,88.6924,,92.859,92.7379,102.889,67.3073
95.379,87.6411,97.8523,79.9955,81.7202,85.2292,104.416,,76.8124,84.7749,,,,84.5779,,82.3843,97.4672,92.9452,258.548,76.7403,83.8518,109.537,97.6351,85.0689,,,84.5161,84.763,,86.4591,79.4976,,69.8212,92.1734,96.2187,,81.8391,83.5326,,74.8247,72.0203,,80.2418,72.1343,92.1553,,,90.31,82.9617,81.007,86.4002,,79.9486,,84.1056,74.5344,,78.3665,,76.3091,98.6354,,,89.32,,93.7788,,,,72.3231,80.5388,88.8879,,92.1144,94.3902,100.334,64.3926
96.3778,80.7568,98.1212,79.3561,82.0174,82.1702,99.545,,76.4814,90.1201,,,,83.676,,80.9833,98.6685,92.9465,258.548,93.8803,82.0324,105.859,97.5717,85.9784,,,85.5677,83.5806,,85.1869,78.9414,,70.2632,89.7791,102.423,,83.335,84.136,,76.0146,73.9513,,81.2903,66.6532,94.72,,,88.4238,80.7656,81.1559,90.2925,,,,84.5435,78.2776,,81.9956,,79.2608,100.731,,,88.1605,,92.1784,,,,69.3127,93.8911,90.2154,,91.587,84.683,107.311,66.3646
95.7617,84.2808,99.1885,81.1056,80.2875,84.5345,100.812,,77.5116,87.1328,,,,79.7491,,88.0816,98.4124,93.2925,258.548,85.8548,83.6462,108.541,96.8456,85.6444,,,83.0717,84.2413,,84.2007,78.672,,69.3573,88.0026,95.3948,,82.3768,83.202,,75.0884,73.2708,,79.0776,69.432,92.2833,,,88.9575,84.7132,85.3605,101.13,,,,82.41,78.7337,,80.8631,,77.0971,98.8636,,,89.8432,,93.42,,,,71.0184,84.1529,90.3497,,92.0185,94.7968,101.604,66.014
95.5224,82.5916,97.5219,79.8856,80.7716,80.4159,115.21,,80.0053,89.8101,,,,102.901,,61.2524,96.8615,91.0216,84.5868,90.1777,82.5627,106.686,90.2016,,,,82.4399,86.3079,,87.0807,74.6706,,70.9592,91.6368,102.168,,84.3622,83.619,,,72.27,,79.6058,67.2049,88.7442,,,88.9794,79.4337,84.4762,94.115,,,,84.6653,84.9263,,88.6709,,80.8065,99.3106,,,90.2818,,83.5998,,,,70.5169,,90.4384,,91.1651,73.6872,106.567,73.0669
95.1751,81.6888,96.6886,79.902,82.1242,79.0127,100.754,,68.4976,88.0969,,,,100.201,,64.8578,94.8368,90.7082,83.0095,92.3614,83.6125,105.654,89.6586,,,,84.5484,83.7288,,87.5994,77.0577,,70.0942,89.0377,101.72,,81.5028,83.7843,,,70.0828,,79.7755,62.9269,90.2888,,,89.5441,78.8996,82.8527,,,,,81.8849,83.4209,,,,82.9806,100.919,,,88.4375,,87.7603,,,,69.1595,,91.0185,,89.8448,90.5989,,72.4352
95.669,,99.3801,80.4478,79.8408,83.8202,97.4415,,73.6873,83.6104,,,,99.2992,,81.5087,96.0882,91.643,81.7937,83.3735,85.1166,106.683,98.1432,,,,82.6138,84.1509,,89.2917,76.6617,,75.5552,86.8953,103.418,,78.1412,83.9648,,,72.1949,,81.1075,63.4641,90.2008,,,87.4189,81.3616,85.6416,,,,,85.8929,79.0197,,,,82.068,99.616,,,89.5126,,94.0071,,,,71.4043,,90.8997,,91.0348,70.2186,,76.5357
104.521,,101.739,81.9358,78.8996,80.9281,106.866,,73.1476,84.0832,,,,98.5465,,78.6314,96.2501,89.333,93.4198,85.6951,81.573,105.197,95.6994,,,,81.0321,84.5331,,83.5861,77.9374,,72.4703,89.7796,100.346,,80.8021,83.127,,,72.1169,,78.4388,71.74,89.5971,,,89.7112,82.312,82.4493,,,,,84.6148,78.5173,,,,80.7615,94.3864,,,89.8807,,,,,,73.465,,92.4734,,89.3384,86.3703,,84.1098
,,99.6012,80.9327,81.5786,85.6412,98.3485,,73.6815,84.4189,,,,100.997,,80.7925,98.0466,92.3703,,89.6172,84.445,106.094,93.4496,,,,83.2741,83.8806,,87.0629,75.4251,,71.275,87.3842,104.974,,79.4211,83.3534,,,73.6356,,,66.6178,91.6523,,,86.1603,79.0146,81.5816,,,,,83.9713,75.8881,,,,77.1259,96.4843,,,89.9484,,,,,,69.3167,,91.197,,91.7283,65.5922,,88.4309
,,100.443,80.244,80.3151,85.7465,91.9833,,76.0507,85.8648,,,,94.923,,79.4901,102.717,91.8667,,76.321,82.5799,,95.0033,,,,81.2796,81.5931,,84.8564,75.1346,,68.3403,91.4573,102.677,,81.2397,82.4453,,,72.2039,,,68.8095,89.7115,,,89.7562,78.4401,82.9414,,,,,,77.4222,,,,78.8757,99.4078,,,87.9365,,,,,,68.1729,,90.9542,,89.9425,68.8576,,83.4694
,,101.402,79.998,82.944,83.5411,97.2945,,75.0026,85.1918,,,,96.7835,,75.4633,,92.4522,,81.8815,83.1754,,98.9534,,,,81.1462,83.2891,,83.7348,78.2447,,69.2508,93.7716,99.8333,,81.4119,83.757,,,72.7174,,,64.8411,90.6012,,,87.6471,78.2262,82.8726,,,,,,81.1084,,,,79.12,,,,87.5668,,,,,,67.4148,,88.4117,,90.2972,72.6592,,85.2049
,,102.992,80.4031,80.419,84.4865,97.7283,,75.0429,85.0795,,,,94.7083,,78.2482,,91.078,,93.5083,84.4818,,,,,,82.0498,85.5478,,82.5624,77.9934,,69.3354,89.2776,101.809,,83.5348,87.0547,,,73.0292,,,62.8932,98.653,,,88.6233,78.4809,76.7804,,,,,,79.7579,,,,79.7136,,,,89.4394,,,,,,68.1599,,90.2769,,92.0923,147.355,,87.8303
,,100.697,78.3912,81.0591,87.0755,99.5893,,74.0282,89.0421,,,,100.078,,81.9106,,91.0056,,88.82,83.7385,,,,,,82.4011,85.2356,,81.2822,78.0255,,70.355,91.3221,103.738,,83.1762,84.8264,,,73.4377,,,71.0905,90.7361,,,87.0861,79.5366,80.4472,,,,,,78.369,,,,83.2413,,,,87.6904,,,,,,73.2169,,88.512,,91.0572,80.8915,,
,,98.5204,83.0531,81.7232,83.376,98.6909,,74.3594,87.8642,,,,93.3793,,86.9937,,92.4185,,83.759,83.3993,,,,,,84.1824,86.298,,89.8126,76.7988,,68.2934,89.4029,100.79,,82.2339,86.0105,,,73.4094,,,72.9592,71.9872,,,88.5693,80.8834,84.0762,,,,,,75.4341,,,,77.4412,,,,91.5003,,,,,,68.7937,,91.1402,,92.1829,94.7731,,
,,98.6244,79.5415,78.7997,82.4806,95.6626,,73.5562,,,,,98.4818,,84.8312,,91.3225,,95.2401,77.3873,,,,,,81.4455,86.6228,,85.8163,76.7045,,70.5915,88.6867,102.856,,84.0024,85.949,,,73.2112,,,67.8917,96.5479,,,88.6348,79.6412,80.4945,,,,,,78.799,,,,77.3095,,,,91.0498,,,,,,67.6096,,92.6069,,91.9028,90.8948,,
,,95.9795,79.0097,82.1406,86.148,97.9638,,75.554,,,,,96.4965,,79.1102,,89.9567,,88.8445,78.1727,,,,,,81.7547,86.062,,80.6697,78.9294,,68.9035,88.8666,97.6955,,82.9993,85.0767,,,75.3892,,,71.0829,,,,87.4519,80.7196,82.4147,,,,,,78.0675,,,,80.4129,,,,89.6231,,,,,,68.8738,,88.6945,,89.4652,92.8642,,
,,93.7214,77.7885,82.1366,84.5623,98.0245,,75.7665,,,,,96.1175,,86.6339,,89.6095,,91.4778,84.179,,,,,,87.9398,84.2765,,86.9469,79.1774,,68.0849,93.6679,105.211,,82.2561,,,,70.9974,,,71.4983,,,,88.9317,79.336,73.773,,,,,,73.728,,,,80.8185,,,,89.5053,,,,,,73.219,,89.2023,,90.0463,102.992,,
,,96.8209,78.1592,82.9044,87.2942,95.2189,,75.2367,,,,,100.379,,62.9278,,89.8242,,91.0772,81.8312,,,,,,85.3358,84.5497,,81.8256,79.7889,,68.6021,92.0445,104.995,,80.8583,,,,71.9877,,,71.9371,,,,90.3346,79.849,81.1577,,,,,,81.1181,,,,79.9569,,,,90.4007,,,,,,72.1741,,92.8616,,91.166,96.1651,,
,,90.2005,79.6889,82.8691,82.8637,,,76.8926,,,,,107.105,,62.4705,,93.2806,,88.4485,83.5416,,,,,,82.5546,83.5176,,85.5117,76.4221,,71.3959,91.872,102.606,,85.2435,,,,71.6494,,,67.1883,,,,89.8071,80.1203,82.754,,,,,,97.6011,,,,80.4724,,,,90.5095,,,,,,71.8793,,89.2167,,93.394,98.405,,
