AThomas3,APeriklis1,AThomas1,APeriklis3,CGari2,CGari3,APeter1,ARIchard3,AHarry1,AHarry3,RMarcus3,RSarah3,RMarcus1,APeter3,RSid3,RNicholas3,RSid1,RKM3,RKM1,AJeremy1,AAdam3,AJeremy3,AJeremy2,ABenS3,CJayden3,ABenS1,CJayden1,RSteven3,RRobert3,RJohn3,CGari1,CGeorge1,RJakub1,CJonny2,CDaisy2,CKrish1,CJonny1,CDaisy3,RBen2,RBen3,AAdam1,CTristan3,CRoy1,CTristan1,CRoy3,AMichael1,RRobert2,RNicholas1,RJakub3,CJames1,CJoshua3,CKrish3,AAlex1,AMichael3,AAlex3,RJohn1,ADavid1,ADavid3,ARachel1,RJakub2,ARachel3,CPrakash1,CPrakash3,RSteven1,CGeorge3,ARichard2,RSkyler1,CNathan3,CNathan1,CTristan2,CJoshua1,RSarah2,RAshley2,RSkyler3,AThomas2,CJames3,RAshley3
0.80391639,0.0,0.70465082,0.74584466,0.85685748,0.82136422,0.7746616,,0.95126623,0.68488258,,0.0,,0.83574665,,0.71802419,0.9356693,0.7932893,0.9113431,0.61583936,0.87096006,0.64656633,,0.84747887,,,0.81014019,,,0.73100853,0.7394703,,0.95748866,0.0,0.92262459,,0.92568839,0.82284826,,,0.0,,0.75822675,0.0,0.96620375,,,0.70060819,0.67184019,0.66140276,,,,,0.75835431,0.0,,,,0.80828917,0.61,,,0.90928352,,0.85634583,,,,0.0,,0.83363032,,0.80307144,0.72662371,0.8855809,0.0
0.71921438,,0.90711856,0.0,0.83146226,0.92815745,0.61,,0.9082098,0.97034091,,,,0.76889491,,0.88406527,0.0,0.78516918,0.0,0.53951257,0.53257519,,,,,,0.51,,,0.95563579,0.80508316,,0.74705112,0.74012065,0.84726906,,0.86837488,0.91112673,,,0.79634762,,0.0,0.85458803,0.62881571,,,0.79964095,0.0,0.74517876,,,,,,0.0,,,,0.0,0.79260337,,,0.77899861,,0.70383251,,,,0.57482934,,0.95812142,,0.82521355,0.72953528,0.63328433,0.0
0.0,,0.726915,0.0,0.90509158,0.75838548,0.0,,0.97495079,0.8449958,,,,0.8509298,,0.61,0.88585061,0.66249293,0.74863249,0.61,0.73145813,,,,,,0.51,,,0.86297631,0.95108956,,0.0,0.92049235,0.78406549,,0.0,0.84601617,,,0.87410122,,,0.96744537,0.70577866,,,0.0,0.7674551,0.0,,,,,,0.93933451,,,,0.82415754,0.90350878,,,0.69718683,,,,,,0.9747988,,0.89989311,,0.61,0.6,,0.34377426
,,0.4755128,0.82402098,0.75634414,0.96165609,,,0.9271794,0.34371069,,,,0.56845415,,0.73469752,0.87106901,0.81139368,,0.61,0.76634115,,,,,,0.81355268,,,0.79149598,0.9743911,,0.87328351,0.94854629,0.93784243,,0.83135438,0.0,,,0.76819515,,,0.94390142,0.83196288,,,0.52276796,0.87973493,0.0,,,,,,0.50371015,,,,0.86927819,,,,0.89568031,,,,,,0.38804597,,0.0,,0.76827484,0.64753139,,
,,0.48975194,0.0,0.82982022,0.97495896,,,0.81711543,,,,,0.0,,0.94291937,,0.80402482,,0.0,0.87771779,,,,,,0.92163926,,,0.95551389,0.88991773,,0.94107181,0.89625484,0.90965176,,0.69744998,,,,0.95546645,,,0.71720642,,,,0.5664494,0.0,0.0,,,,,,0.16614698,,,,0.88541853,,,,0.83303094,,,,,,0.0,,0.67043227,,0.97516018,0.19931188,,
,,0.63760823,0.66261643,0.83613461,0.9751603,,,0.94373792,,,,,,,0.92549652,,0.75253463,,,0.96751994,,,,,,0.51,,,0.89521122,0.94528568,,0.90412664,0.0,0.0,,,,,,0.71188551,,,0.90109128,,,,,0.97516024,,,,,,,,,,,0.96029121,,,,0.76716715,,,,,,0.63729411,,0.86472732,,0.78732997,0.80268908,,
,,0.84798861,0.52754229,0.0,0.9691512,,,0.80855525,,,,,,,0.75585467,,0.66118962,,,0.89975882,,,,,,0.95719731,,,0.0,0.90742111,,0.9319672,0.92154533,0.0,,,,,,0.81307101,,,0.0,,,,,0.0,,,,,,,,,,,0.96490157,,,,0.87150073,,,,,,0.83961034,,0.0,,,0.0,,
,,0.94794887,0.78438932,0.0,0.0,,,0.95871735,,,,,,,0.91370529,,0.76295334,,,0.82954752,,,,,,0.95721626,,,0.62817937,0.85619599,,0.79945332,0.8792063,0.9025299,,,,,,0.78099322,,,,,,,,0.0,,,,,,,,,,,0.0,,,,0.80950493,,,,,,0.0,,0.0,,,0.50489885,,
,,0.64878178,0.70018399,0.97292119,0.83150917,,,0.90350878,,,,,,,0.84187305,,0.62472749,,,0.92460012,,,,,,0.96065539,,,0.95813513,0.83347207,,0.8154996,,0.0,,,,,,0.82804096,,,,,,,,0.81805754,,,,,,,,,,,0.70880896,,,,0.93911839,,,,,,,,0.62168777,,,,,
,,,0.95191765,0.8502236,0.84179336,,,,,,,,,,0.83730483,,0.61946177,,,0.70076287,,,,,,0.51,,,0.77140981,0.95373815,,0.66973805,,0.0,,,,,,0.78606665,,,,,,,,0.77796966,,,,,,,,,,,0.84985203,,,,0.78451216,,,,,,,,0.0,,,,,
,,,0.0,0.9751603,0.8991878,,,,,,,,,,,,,,,,,,,,,0.97452801,,,,0.0,,0.83921731,,0.0,,,,,,0.0,,,,,,,,0.82998306,,,,,,,,,,,0.89746475,,,,0.64692712,,,,,,,,0.89770603,,,,,
,,,0.74851477,0.97226411,0.87490559,,,,,,,,,,,,,,,,,,,,,0.51,,,,,,0.86376697,,0.0,,,,,,0.0,,,,,,,,0.73856866,,,,,,,,,,,,,,,0.61,,,,,,,,0.0,,,,,
,,,,0.86607343,,,,,,,,,,,,,,,,,,,,,,0.51,,,,,,0.0,,0.82351118,,,,,,0.90350878,,,,,,,,,,,,,,,,,,,,,,,0.8480261,,,,,,,,0.96528971,,,,,
,,,,0.86649126,,,,,,,,,,,,,,,,,,,,,,0.94367939,,,,,,,,,,,,,,0.62079078,,,,,,,,,,,,,,,,,,,,,,,0.84923857,,,,,,,,0.69153905,,,,,
,,,,0.76055974,,,,,,,,,,,,,,,,,,,,,,0.88224691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89824992,,,,,,,,0.68700093,,,,,
,,,,0.93653619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94359142,,,,,,,,0.81923902,,,,,
,,,,0.82976317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87602413,,,,,,,,0.78935277,,,,,
,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94794941,,,,,,,,0.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8019852,,,,,,,,0.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70645005,,,,,,,,0.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96317196,,,,,,,,0.78961664,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80842733,,,,,,,,0.74880791,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75770038,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72429508,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89723396,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69392514,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83039492,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78237307,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75265622,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91548502,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5377683,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91755843,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89632744,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74283838,,,,,
