AThomas3,APeriklis1,AThomas1,APeriklis3,CGari2,CGari3,APeter1,ARIchard3,AHarry1,AHarry3,RMarcus3,RSarah3,RMarcus1,APeter3,RSid3,RNicholas3,RSid1,RKM3,RKM1,AJeremy1,AAdam3,AJeremy3,AJeremy2,ABenS3,CJayden3,ABenS1,CJayden1,RSteven3,RRobert3,RJohn3,CGari1,CGeorge1,RJakub1,CJonny2,CDaisy2,CKrish1,CJonny1,CDaisy3,RBen2,RBen3,AAdam1,CTristan3,CRoy1,CTristan1,CRoy3,AMichael1,RRobert2,RNicholas1,RJakub3,CJames1,CJoshua3,CKrish3,AAlex1,AMichael3,AAlex3,RJohn1,ADavid1,ADavid3,ARachel1,RJakub2,ARachel3,CPrakash1,CPrakash3,RSteven1,CGeorge3,ARichard2,RSkyler1,CNathan3,CNathan1,CTristan2,CJoshua1,RSarah2,RAshley2,RSkyler3,AThomas2,CJames3,RAshley3
1005.0,2201.0,1033.0,0.0,3282.0,0.0,3540.0,2497.0,1886.0,3238.0,3552.0,5053.0,0.0,1721.0,4889.0,3262.0,0.0,2967.0,6942.0,6740.0,189.0,1977.0,7115.0,3273.0,2844.0,2907.0,1892.0,,0.0,0.0,0.0,2251.0,4929.0,3495.0,2581.0,3250.0,1289.0,2432.0,0.0,1886.0,0.0,0.0,1359.0,2775.0,1557.0,3543.0,,2648.0,0.0,6016.0,3404.0,994.0,1911.0,3457.0,1571.0,0.0,4841.0,5148.0,3641.0,2387.0,2922.0,2409.0,1400.0,2584.0,,3297.0,1384.0,,3105.0,2505.0,2911.0,2211.0,189.0,4606.0,0.0,1969.0,0.0
938.0,3866.0,1652.0,0.0,2475.0,0.0,2354.0,2285.0,4191.0,3226.0,2944.0,4205.0,,2996.0,5417.0,3149.0,0.0,3207.0,6705.0,6544.0,140.0,7128.0,4236.0,1518.0,4581.0,2301.0,1711.0,,,0.0,1615.0,,3842.0,4992.0,0.0,,0.0,5659.0,0.0,2345.0,792.0,0.0,1498.0,2188.0,1498.0,3646.0,,2324.0,0.0,3166.0,3007.0,3539.0,2292.0,3023.0,522.0,0.0,3447.0,2306.0,4318.0,521.0,3761.0,,3019.0,2840.0,,3265.0,0.0,,2184.0,1244.0,2456.0,1805.0,673.0,3708.0,1228.0,789.0,0.0
1200.0,3828.0,1371.0,1063.0,0.0,0.0,1649.0,2920.0,2273.0,2900.0,,4622.0,,2183.0,3530.0,1450.0,0.0,2466.0,6021.0,5912.0,0.0,7091.0,4987.0,3889.0,2002.0,3573.0,2626.0,,,0.0,514.0,,0.0,5676.0,0.0,,1771.0,3284.0,0.0,2577.0,382.0,1476.0,929.0,0.0,1924.0,5109.0,,2109.0,1347.0,3823.0,3924.0,2465.0,1776.0,2698.0,1577.0,0.0,3366.0,2660.0,3202.0,894.0,3218.0,,2513.0,900.0,,2327.0,1646.0,,3846.0,1677.0,2059.0,849.0,252.0,3778.0,559.0,1335.0,4435.0
1479.0,4065.0,909.0,0.0,0.0,0.0,3723.0,2183.0,4040.0,1793.0,,3681.0,,1372.0,4027.0,2920.0,0.0,3623.0,6310.0,6886.0,0.0,6765.0,6621.0,3303.0,4110.0,2835.0,2018.0,,,794.0,1060.0,,4266.0,7430.0,2722.0,,1501.0,3782.0,0.0,4897.0,0.0,0.0,1144.0,3588.0,1850.0,4261.0,,3639.0,2379.0,3086.0,2014.0,2462.0,2241.0,4123.0,1554.0,0.0,2657.0,2244.0,3580.0,2388.0,3269.0,,1463.0,2692.0,,3367.0,0.0,,2381.0,3665.0,2934.0,0.0,906.0,4698.0,722.0,1824.0,6569.0
797.0,2748.0,3115.0,1883.0,2273.0,0.0,3631.0,2184.0,2309.0,8041.0,,4518.0,,930.0,3331.0,3157.0,0.0,2567.0,0.0,5642.0,0.0,4516.0,5418.0,1941.0,3378.0,3182.0,2063.0,,,2688.0,0.0,,0.0,0.0,3747.0,,1050.0,3386.0,0.0,2735.0,0.0,86.0,1127.0,1614.0,1779.0,3887.0,,0.0,2630.0,5654.0,2305.0,,2672.0,3812.0,1222.0,0.0,3881.0,3340.0,1853.0,0.0,1552.0,,2366.0,2639.0,,4649.0,0.0,,1594.0,3490.0,2648.0,3622.0,0.0,2263.0,766.0,3128.0,3490.0
1237.0,3081.0,1267.0,0.0,0.0,0.0,1989.0,2585.0,4034.0,2261.0,,0.0,,3479.0,4782.0,751.0,0.0,3441.0,0.0,6630.0,0.0,5293.0,5188.0,3096.0,3772.0,2235.0,2237.0,,,359.0,841.0,,0.0,3555.0,2362.0,,0.0,3647.0,,4046.0,794.0,0.0,1309.0,2266.0,1688.0,4028.0,,1968.0,2717.0,4505.0,2351.0,,1697.0,1960.0,1093.0,0.0,3463.0,3552.0,2912.0,418.0,1687.0,,1003.0,2418.0,,2540.0,0.0,,,0.0,4664.0,4721.0,0.0,3497.0,118.0,1484.0,0.0
908.0,1801.0,1644.0,868.0,0.0,0.0,2314.0,2614.0,3121.0,3389.0,,4729.0,,1408.0,4341.0,2147.0,0.0,3408.0,0.0,6953.0,0.0,6031.0,5484.0,1820.0,2372.0,3910.0,2038.0,,,1105.0,125.0,,3425.0,0.0,2710.0,,778.0,2721.0,,5589.0,409.0,0.0,1229.0,2549.0,2354.0,4974.0,,0.0,896.0,5371.0,2123.0,,1765.0,547.0,2841.0,0.0,4122.0,5256.0,3068.0,0.0,3751.0,,2074.0,1601.0,,3351.0,0.0,,,3082.0,2926.0,4458.0,0.0,4036.0,2278.0,1034.0,3080.0
1255.0,1328.0,1635.0,0.0,3323.0,0.0,2759.0,2381.0,3872.0,2832.0,,4040.0,,1869.0,5298.0,2227.0,0.0,1858.0,0.0,5757.0,0.0,4567.0,5881.0,3226.0,861.0,2187.0,2590.0,,,1753.0,923.0,,5179.0,0.0,3266.0,,1201.0,3747.0,,3165.0,459.0,0.0,1177.0,3048.0,2393.0,3307.0,,4781.0,4246.0,4074.0,2898.0,,2724.0,,1372.0,0.0,4138.0,2149.0,2445.0,2461.0,2759.0,,1824.0,2171.0,,2390.0,0.0,,,2735.0,1211.0,6023.0,0.0,5254.0,480.0,1434.0,0.0
1321.0,1275.0,611.0,638.0,0.0,0.0,3056.0,878.0,2359.0,2855.0,,2092.0,,1079.0,5206.0,3411.0,0.0,2605.0,4257.0,6030.0,0.0,5790.0,5624.0,2117.0,,2883.0,3147.0,,,0.0,585.0,,3672.0,5100.0,2974.0,,2091.0,4425.0,,2914.0,226.0,0.0,1291.0,2931.0,1292.0,2377.0,,2181.0,1307.0,4828.0,2867.0,,3003.0,,899.0,0.0,,3620.0,53.0,1471.0,2541.0,,0.0,2872.0,,2225.0,0.0,,,1895.0,,5452.0,0.0,3041.0,1231.0,1325.0,0.0
1173.0,0.0,1457.0,0.0,5558.0,0.0,2549.0,,1720.0,3376.0,,0.0,,1469.0,1237.0,2289.0,1185.0,1985.0,9054.0,6342.0,0.0,2401.0,2296.0,2235.0,,,2089.0,,,1530.0,0.0,,3654.0,0.0,3519.0,,2544.0,4568.0,,,266.0,0.0,1575.0,2937.0,1413.0,,,2655.0,1872.0,7479.0,627.0,,2658.0,,1416.0,0.0,,4566.0,,1033.0,3624.0,,,1994.0,,1740.0,,,,2974.0,,3066.0,,3242.0,602.0,2191.0,2148.0
1189.0,0.0,826.0,2668.0,3396.0,0.0,2164.0,,2379.0,3844.0,,0.0,,3105.0,,3698.0,1922.0,3313.0,9894.0,6592.0,0.0,819.0,,1002.0,,,2720.0,,,2017.0,1809.0,,2684.0,0.0,3570.0,,2759.0,4647.0,,,0.0,,1491.0,0.0,1387.0,,,2294.0,2058.0,6204.0,,,,,155.0,0.0,,,,474.0,3903.0,,,594.0,,2563.0,,,,0.0,,3895.0,,4868.0,263.0,1100.0,0.0
1027.0,,799.0,0.0,3650.0,0.0,2283.0,,4873.0,4361.0,,,,1407.0,,1999.0,0.0,2735.0,0.0,6934.0,0.0,,,,,,2362.0,,,2312.0,0.0,,2291.0,6592.0,3487.0,,1725.0,4592.0,,,605.0,,0.0,2644.0,2075.0,,,1586.0,0.0,5044.0,,,,,,0.0,,,,0.0,2718.0,,,3507.0,,296.0,,,,3341.0,,2075.0,,2779.0,3411.0,0.0,0.0
